record_date,debt_catg,debt_catg_desc,close_today_bal,open_today_bal,open_month_bal,open_fiscal_year_bal,table_nbr,table_nm,sub_table_name,src_line_nbr,record_fiscal_year,record_fiscal_quarter,record_calendar_year,record_calendar_quarter,record_calendar_month,record_calendar_day
2025-01-08,Debt Held by the Public,null,28824060,28826479,28836996,28307312,IIIC,Debt Subject to Limit,Balance Transactions,1,2025,2,2025,1,01,08
2025-01-08,Intragovernmental Holdings,null,7329685,7352197,7381609,7157362,IIIC,Debt Subject to Limit,Balance Transactions,2,2025,2,2025,1,01,08
2025-01-08,Debt Not Subject to Limit,Other Debt (-),476,476,476,476,IIIC,Debt Subject to Limit,Balance Transactions,4,2025,2,2025,1,01,08
2025-01-08,Debt Not Subject to Limit,Unamortized Discount (-),108425,109194,109645,104828,IIIC,Debt Subject to Limit,Balance Transactions,5,2025,2,2025,1,01,08
2025-01-08,Debt Not Subject to Limit,Federal Financing Bank (-),4514,4514,4514,4514,IIIC,Debt Subject to Limit,Balance Transactions,6,2025,2,2025,1,01,08
2025-01-08,Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,0,0,0,0,IIIC,Debt Subject to Limit,Balance Transactions,7,2025,2,2025,1,01,08
2025-01-08,Statutory Debt Limit,null,36103996,36103996,36103996,0,IIIC,Debt Subject to Limit,Balance Transactions,9,2025,2,2025,1,01,08
2025-01-09,Debt Held by the Public,null,28832160,28824060,28836996,28307312,IIIC,Debt Subject to Limit,Balance Transactions,1,2025,2,2025,1,01,09
2025-01-09,Intragovernmental Holdings,null,7334233,7329685,7381609,7157362,IIIC,Debt Subject to Limit,Balance Transactions,2,2025,2,2025,1,01,09
2025-01-09,Debt Not Subject to Limit,Other Debt (-),476,476,476,476,IIIC,Debt Subject to Limit,Balance Transactions,4,2025,2,2025,1,01,09
2025-01-09,Debt Not Subject to Limit,Unamortized Discount (-),110595,108425,109645,104828,IIIC,Debt Subject to Limit,Balance Transactions,5,2025,2,2025,1,01,09
2025-01-09,Debt Not Subject to Limit,Federal Financing Bank (-),4514,4514,4514,4514,IIIC,Debt Subject to Limit,Balance Transactions,6,2025,2,2025,1,01,09
2025-01-09,Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,0,0,0,0,IIIC,Debt Subject to Limit,Balance Transactions,7,2025,2,2025,1,01,09
2025-01-09,Statutory Debt Limit,null,36103996,36103996,36103996,0,IIIC,Debt Subject to Limit,Balance Transactions,9,2025,2,2025,1,01,09
2025-01-10,Debt Held by the Public,null,28832716,28832160,28836996,28307312,IIIC,Debt Subject to Limit,Balance Transactions,1,2025,2,2025,1,01,10
2025-01-10,Intragovernmental Holdings,null,7336804,7334233,7381609,7157362,IIIC,Debt Subject to Limit,Balance Transactions,2,2025,2,2025,1,01,10
2025-01-10,Debt Not Subject to Limit,Other Debt (-),476,476,476,476,IIIC,Debt Subject to Limit,Balance Transactions,4,2025,2,2025,1,01,10
2025-01-10,Debt Not Subject to Limit,Unamortized Discount (-),109829,110595,109645,104828,IIIC,Debt Subject to Limit,Balance Transactions,5,2025,2,2025,1,01,10
2025-01-10,Debt Not Subject to Limit,Federal Financing Bank (-),4514,4514,4514,4514,IIIC,Debt Subject to Limit,Balance Transactions,6,2025,2,2025,1,01,10
2025-01-10,Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,0,0,0,0,IIIC,Debt Subject to Limit,Balance Transactions,7,2025,2,2025,1,01,10
2025-01-10,Statutory Debt Limit,null,36103996,36103996,36103996,0,IIIC,Debt Subject to Limit,Balance Transactions,9,2025,2,2025,1,01,10
2025-01-13,Debt Held by the Public,null,28832556,28832716,28836996,28307312,IIIC,Debt Subject to Limit,Balance Transactions,1,2025,2,2025,1,01,13
2025-01-13,Intragovernmental Holdings,null,7340899,7336804,7381609,7157362,IIIC,Debt Subject to Limit,Balance Transactions,2,2025,2,2025,1,01,13
2025-01-13,Debt Not Subject to Limit,Other Debt (-),476,476,476,476,IIIC,Debt Subject to Limit,Balance Transactions,4,2025,2,2025,1,01,13
2025-01-13,Debt Not Subject to Limit,Unamortized Discount (-),107530,109829,109645,104828,IIIC,Debt Subject to Limit,Balance Transactions,5,2025,2,2025,1,01,13
2025-01-13,Debt Not Subject to Limit,Federal Financing Bank (-),4514,4514,4514,4514,IIIC,Debt Subject to Limit,Balance Transactions,6,2025,2,2025,1,01,13
2025-01-13,Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,0,0,0,0,IIIC,Debt Subject to Limit,Balance Transactions,7,2025,2,2025,1,01,13
2025-01-13,Statutory Debt Limit,null,36103996,36103996,36103996,0,IIIC,Debt Subject to Limit,Balance Transactions,9,2025,2,2025,1,01,13
2025-01-14,Debt Held by the Public,null,28850229,28832556,28836996,28307312,IIIC,Debt Subject to Limit,Balance Transactions,1,2025,2,2025,1,01,14
2025-01-14,Intragovernmental Holdings,null,7350678,7340899,7381609,7157362,IIIC,Debt Subject to Limit,Balance Transactions,2,2025,2,2025,1,01,14
2025-01-14,Debt Not Subject to Limit,Other Debt (-),476,476,476,476,IIIC,Debt Subject to Limit,Balance Transactions,4,2025,2,2025,1,01,14
2025-01-14,Debt Not Subject to Limit,Unamortized Discount (-),108563,107530,109645,104828,IIIC,Debt Subject to Limit,Balance Transactions,5,2025,2,2025,1,01,14
2025-01-14,Debt Not Subject to Limit,Federal Financing Bank (-),4514,4514,4514,4514,IIIC,Debt Subject to Limit,Balance Transactions,6,2025,2,2025,1,01,14
2025-01-14,Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,0,0,0,0,IIIC,Debt Subject to Limit,Balance Transactions,7,2025,2,2025,1,01,14
2025-01-14,Statutory Debt Limit,null,36103996,36103996,36103996,0,IIIC,Debt Subject to Limit,Balance Transactions,9,2025,2,2025,1,01,14
2025-01-15,Debt Held by the Public,null,28832352,28850229,28836996,28307312,IIIC,Debt Subject to Limit,Balance Transactions,1,2025,2,2025,1,01,15
2025-01-15,Intragovernmental Holdings,null,7341819,7350678,7381609,7157362,IIIC,Debt Subject to Limit,Balance Transactions,2,2025,2,2025,1,01,15
2025-01-15,Debt Not Subject to Limit,Other Debt (-),476,476,476,476,IIIC,Debt Subject to Limit,Balance Transactions,4,2025,2,2025,1,01,15
2025-01-15,Debt Not Subject to Limit,Unamortized Discount (-),109115,108563,109645,104828,IIIC,Debt Subject to Limit,Balance Transactions,5,2025,2,2025,1,01,15
2025-01-15,Debt Not Subject to Limit,Federal Financing Bank (-),4514,4514,4514,4514,IIIC,Debt Subject to Limit,Balance Transactions,6,2025,2,2025,1,01,15
2025-01-15,Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,0,0,0,0,IIIC,Debt Subject to Limit,Balance Transactions,7,2025,2,2025,1,01,15
2025-01-15,Statutory Debt Limit,null,36103996,36103996,36103996,0,IIIC,Debt Subject to Limit,Balance Transactions,9,2025,2,2025,1,01,15
2025-01-16,Debt Held by the Public,null,28846012,28832352,28836996,28307312,IIIC,Debt Subject to Limit,Balance Transactions,1,2025,2,2025,1,01,16
2025-01-16,Intragovernmental Holdings,null,7351499,7341819,7381609,7157362,IIIC,Debt Subject to Limit,Balance Transactions,2,2025,2,2025,1,01,16
2025-01-16,Debt Not Subject to Limit,Other Debt (-),476,476,476,476,IIIC,Debt Subject to Limit,Balance Transactions,4,2025,2,2025,1,01,16
2025-01-16,Debt Not Subject to Limit,Unamortized Discount (-),111327,109115,109645,104828,IIIC,Debt Subject to Limit,Balance Transactions,5,2025,2,2025,1,01,16
2025-01-16,Debt Not Subject to Limit,Federal Financing Bank (-),4514,4514,4514,4514,IIIC,Debt Subject to Limit,Balance Transactions,6,2025,2,2025,1,01,16
2025-01-16,Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,0,0,0,0,IIIC,Debt Subject to Limit,Balance Transactions,7,2025,2,2025,1,01,16
2025-01-16,Statutory Debt Limit,null,36103996,36103996,36103996,0,IIIC,Debt Subject to Limit,Balance Transactions,9,2025,2,2025,1,01,16
2025-01-17,Debt Held by the Public,null,28845583,28846012,28836996,28307312,IIIC,Debt Subject to Limit,Balance Transactions,1,2025,2,2025,1,01,17
2025-01-17,Intragovernmental Holdings,null,7361010,7351499,7381609,7157362,IIIC,Debt Subject to Limit,Balance Transactions,2,2025,2,2025,1,01,17
2025-01-17,Debt Not Subject to Limit,Other Debt (-),476,476,476,476,IIIC,Debt Subject to Limit,Balance Transactions,4,2025,2,2025,1,01,17
2025-01-17,Debt Not Subject to Limit,Unamortized Discount (-),110561,111327,109645,104828,IIIC,Debt Subject to Limit,Balance Transactions,5,2025,2,2025,1,01,17
2025-01-17,Debt Not Subject to Limit,Federal Financing Bank (-),4514,4514,4514,4514,IIIC,Debt Subject to Limit,Balance Transactions,6,2025,2,2025,1,01,17
2025-01-17,Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,0,0,0,0,IIIC,Debt Subject to Limit,Balance Transactions,7,2025,2,2025,1,01,17
2025-01-17,Statutory Debt Limit,null,36103996,36103996,36103996,0,IIIC,Debt Subject to Limit,Balance Transactions,9,2025,2,2025,1,01,17
2025-01-21,Debt Held by the Public,null,28863464,28845583,28836996,28307312,IIIC,Debt Subject to Limit,Balance Transactions,1,2025,2,2025,1,01,21
2025-01-21,Intragovernmental Holdings,null,7354794,7361010,7381609,7157362,IIIC,Debt Subject to Limit,Balance Transactions,2,2025,2,2025,1,01,21
2025-01-21,Debt Not Subject to Limit,Other Debt (-),476,476,476,476,IIIC,Debt Subject to Limit,Balance Transactions,4,2025,2,2025,1,01,21
2025-01-21,Debt Not Subject to Limit,Unamortized Discount (-),109298,110561,109645,104828,IIIC,Debt Subject to Limit,Balance Transactions,5,2025,2,2025,1,01,21
2025-01-21,Debt Not Subject to Limit,Federal Financing Bank (-),4514,4514,4514,4514,IIIC,Debt Subject to Limit,Balance Transactions,6,2025,2,2025,1,01,21
2025-01-21,Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,0,0,0,0,IIIC,Debt Subject to Limit,Balance Transactions,7,2025,2,2025,1,01,21
2025-01-21,Statutory Debt Limit,null,36103996,36103996,36103996,0,IIIC,Debt Subject to Limit,Balance Transactions,9,2025,2,2025,1,01,21
2025-01-22,Debt Held by the Public,null,28863026,28863464,28836996,28307312,IIIC,Debt Subject to Limit,Balance Transactions,1,2025,2,2025,1,01,22
2025-01-22,Intragovernmental Holdings,null,7354465,7354794,7381609,7157362,IIIC,Debt Subject to Limit,Balance Transactions,2,2025,2,2025,1,01,22
2025-01-22,Debt Not Subject to Limit,Other Debt (-),476,476,476,476,IIIC,Debt Subject to Limit,Balance Transactions,4,2025,2,2025,1,01,22
2025-01-22,Debt Not Subject to Limit,Unamortized Discount (-),108531,109298,109645,104828,IIIC,Debt Subject to Limit,Balance Transactions,5,2025,2,2025,1,01,22
2025-01-22,Debt Not Subject to Limit,Federal Financing Bank (-),4514,4514,4514,4514,IIIC,Debt Subject to Limit,Balance Transactions,6,2025,2,2025,1,01,22
2025-01-22,Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,0,0,0,0,IIIC,Debt Subject to Limit,Balance Transactions,7,2025,2,2025,1,01,22
2025-01-22,Statutory Debt Limit,null,36103996,36103996,36103996,0,IIIC,Debt Subject to Limit,Balance Transactions,9,2025,2,2025,1,01,22
2025-01-23,Debt Held by the Public,null,28880822,28863026,28836996,28307312,IIIC,Debt Subject to Limit,Balance Transactions,1,2025,2,2025,1,01,23
2025-01-23,Intragovernmental Holdings,null,7341181,7354465,7381609,7157362,IIIC,Debt Subject to Limit,Balance Transactions,2,2025,2,2025,1,01,23
2025-01-23,Debt Not Subject to Limit,Other Debt (-),476,476,476,476,IIIC,Debt Subject to Limit,Balance Transactions,4,2025,2,2025,1,01,23
2025-01-23,Debt Not Subject to Limit,Unamortized Discount (-),113043,108531,109645,104828,IIIC,Debt Subject to Limit,Balance Transactions,5,2025,2,2025,1,01,23
2025-01-23,Debt Not Subject to Limit,Federal Financing Bank (-),4514,4514,4514,4514,IIIC,Debt Subject to Limit,Balance Transactions,6,2025,2,2025,1,01,23
2025-01-23,Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,0,0,0,0,IIIC,Debt Subject to Limit,Balance Transactions,7,2025,2,2025,1,01,23
2025-01-23,Statutory Debt Limit,null,36103996,36103996,36103996,0,IIIC,Debt Subject to Limit,Balance Transactions,9,2025,2,2025,1,01,23
2025-01-24,Debt Held by the Public,null,28881218,28880822,28836996,28307312,IIIC,Debt Subject to Limit,Balance Transactions,1,2025,2,2025,1,01,24
2025-01-24,Intragovernmental Holdings,null,7340010,7341181,7381609,7157362,IIIC,Debt Subject to Limit,Balance Transactions,2,2025,2,2025,1,01,24
2025-01-24,Debt Not Subject to Limit,Other Debt (-),476,476,476,476,IIIC,Debt Subject to Limit,Balance Transactions,4,2025,2,2025,1,01,24
2025-01-24,Debt Not Subject to Limit,Unamortized Discount (-),112268,113043,109645,104828,IIIC,Debt Subject to Limit,Balance Transactions,5,2025,2,2025,1,01,24
2025-01-24,Debt Not Subject to Limit,Federal Financing Bank (-),4514,4514,4514,4514,IIIC,Debt Subject to Limit,Balance Transactions,6,2025,2,2025,1,01,24
2025-01-24,Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,0,0,0,0,IIIC,Debt Subject to Limit,Balance Transactions,7,2025,2,2025,1,01,24
2025-01-24,Statutory Debt Limit,null,36103996,36103996,36103996,0,IIIC,Debt Subject to Limit,Balance Transactions,9,2025,2,2025,1,01,24
2025-01-27,Debt Held by the Public,null,28862375,28881218,28836996,28307312,IIIC,Debt Subject to Limit,Balance Transactions,1,2025,2,2025,1,01,27
2025-01-27,Intragovernmental Holdings,null,7356531,7340010,7381609,7157362,IIIC,Debt Subject to Limit,Balance Transactions,2,2025,2,2025,1,01,27
2025-01-27,Debt Not Subject to Limit,Other Debt (-),476,476,476,476,IIIC,Debt Subject to Limit,Balance Transactions,4,2025,2,2025,1,01,27
2025-01-27,Debt Not Subject to Limit,Unamortized Discount (-),109946,112268,109645,104828,IIIC,Debt Subject to Limit,Balance Transactions,5,2025,2,2025,1,01,27
2025-01-27,Debt Not Subject to Limit,Federal Financing Bank (-),4514,4514,4514,4514,IIIC,Debt Subject to Limit,Balance Transactions,6,2025,2,2025,1,01,27
2025-01-27,Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,0,0,0,0,IIIC,Debt Subject to Limit,Balance Transactions,7,2025,2,2025,1,01,27
2025-01-27,Statutory Debt Limit,null,36103996,36103996,36103996,0,IIIC,Debt Subject to Limit,Balance Transactions,9,2025,2,2025,1,01,27
2025-01-28,Debt Held by the Public,null,28851969,28862375,28836996,28307312,IIIC,Debt Subject to Limit,Balance Transactions,1,2025,2,2025,1,01,28
2025-01-28,Intragovernmental Holdings,null,7367968,7356531,7381609,7157362,IIIC,Debt Subject to Limit,Balance Transactions,2,2025,2,2025,1,01,28
2025-01-28,Debt Not Subject to Limit,Other Debt (-),476,476,476,476,IIIC,Debt Subject to Limit,Balance Transactions,4,2025,2,2025,1,01,28
2025-01-28,Debt Not Subject to Limit,Unamortized Discount (-),110977,109946,109645,104828,IIIC,Debt Subject to Limit,Balance Transactions,5,2025,2,2025,1,01,28
2025-01-28,Debt Not Subject to Limit,Federal Financing Bank (-),4514,4514,4514,4514,IIIC,Debt Subject to Limit,Balance Transactions,6,2025,2,2025,1,01,28
2025-01-28,Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,0,0,0,0,IIIC,Debt Subject to Limit,Balance Transactions,7,2025,2,2025,1,01,28
2025-01-28,Statutory Debt Limit,null,36103996,36103996,36103996,0,IIIC,Debt Subject to Limit,Balance Transactions,9,2025,2,2025,1,01,28
2025-01-29,Debt Held by the Public,null,28852559,28851969,28836996,28307312,IIIC,Debt Subject to Limit,Balance Transactions,1,2025,2,2025,1,01,29
2025-01-29,Intragovernmental Holdings,null,7366602,7367968,7381609,7157362,IIIC,Debt Subject to Limit,Balance Transactions,2,2025,2,2025,1,01,29
2025-01-29,Debt Not Subject to Limit,Other Debt (-),476,476,476,476,IIIC,Debt Subject to Limit,Balance Transactions,4,2025,2,2025,1,01,29
2025-01-29,Debt Not Subject to Limit,Unamortized Discount (-),110201,110977,109645,104828,IIIC,Debt Subject to Limit,Balance Transactions,5,2025,2,2025,1,01,29
2025-01-29,Debt Not Subject to Limit,Federal Financing Bank (-),4514,4514,4514,4514,IIIC,Debt Subject to Limit,Balance Transactions,6,2025,2,2025,1,01,29
2025-01-29,Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,0,0,0,0,IIIC,Debt Subject to Limit,Balance Transactions,7,2025,2,2025,1,01,29
2025-01-29,Statutory Debt Limit,null,36103996,36103996,36103996,0,IIIC,Debt Subject to Limit,Balance Transactions,9,2025,2,2025,1,01,29
2025-01-30,Debt Held by the Public,null,28850151,28852559,28836996,28307312,IIIC,Debt Subject to Limit,Balance Transactions,1,2025,2,2025,1,01,30
2025-01-30,Intragovernmental Holdings,null,7371292,7366602,7381609,7157362,IIIC,Debt Subject to Limit,Balance Transactions,2,2025,2,2025,1,01,30
2025-01-30,Debt Not Subject to Limit,Other Debt (-),476,476,476,476,IIIC,Debt Subject to Limit,Balance Transactions,4,2025,2,2025,1,01,30
2025-01-30,Debt Not Subject to Limit,Unamortized Discount (-),112483,110201,109645,104828,IIIC,Debt Subject to Limit,Balance Transactions,5,2025,2,2025,1,01,30
2025-01-30,Debt Not Subject to Limit,Federal Financing Bank (-),4514,4514,4514,4514,IIIC,Debt Subject to Limit,Balance Transactions,6,2025,2,2025,1,01,30
2025-01-30,Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,0,0,0,0,IIIC,Debt Subject to Limit,Balance Transactions,7,2025,2,2025,1,01,30
2025-01-30,Statutory Debt Limit,null,36103996,36103996,36103996,0,IIIC,Debt Subject to Limit,Balance Transactions,9,2025,2,2025,1,01,30
2025-01-31,Debt Held by the Public,null,28911509,28850151,28836996,28307312,IIIC,Debt Subject to Limit,Balance Transactions,1,2025,2,2025,1,01,31
2025-01-31,Intragovernmental Holdings,null,7308698,7371292,7381609,7157362,IIIC,Debt Subject to Limit,Balance Transactions,2,2025,2,2025,1,01,31
2025-01-31,Debt Not Subject to Limit,Other Debt (-),476,476,476,476,IIIC,Debt Subject to Limit,Balance Transactions,4,2025,2,2025,1,01,31
2025-01-31,Debt Not Subject to Limit,Unamortized Discount (-),111247,112483,109645,104828,IIIC,Debt Subject to Limit,Balance Transactions,5,2025,2,2025,1,01,31
2025-01-31,Debt Not Subject to Limit,Federal Financing Bank (-),4514,4514,4514,4514,IIIC,Debt Subject to Limit,Balance Transactions,6,2025,2,2025,1,01,31
2025-01-31,Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,0,0,0,0,IIIC,Debt Subject to Limit,Balance Transactions,7,2025,2,2025,1,01,31
2025-01-31,Statutory Debt Limit,null,36103996,36103996,36103996,0,IIIC,Debt Subject to Limit,Balance Transactions,9,2025,2,2025,1,01,31
2025-02-03,Debt Held by the Public,null,28923986,28911509,28911509,28307312,IIIC,Debt Subject to Limit,Balance Transactions,1,2025,2,2025,1,02,03
2025-02-03,Intragovernmental Holdings,null,7293893,7308698,7308698,7157362,IIIC,Debt Subject to Limit,Balance Transactions,2,2025,2,2025,1,02,03
2025-02-03,Debt Not Subject to Limit,Other Debt (-),476,476,476,476,IIIC,Debt Subject to Limit,Balance Transactions,4,2025,2,2025,1,02,03
2025-02-03,Debt Not Subject to Limit,Unamortized Discount (-),108918,111247,111247,104828,IIIC,Debt Subject to Limit,Balance Transactions,5,2025,2,2025,1,02,03
2025-02-03,Debt Not Subject to Limit,Federal Financing Bank (-),4514,4514,4514,4514,IIIC,Debt Subject to Limit,Balance Transactions,6,2025,2,2025,1,02,03
2025-02-03,Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,0,0,0,0,IIIC,Debt Subject to Limit,Balance Transactions,7,2025,2,2025,1,02,03
2025-02-03,Statutory Debt Limit,null,36103996,36103996,36103996,0,IIIC,Debt Subject to Limit,Balance Transactions,9,2025,2,2025,1,02,03
2025-02-04,Debt Held by the Public,null,28897398,28923986,28911509,28307312,IIIC,Debt Subject to Limit,Balance Transactions,1,2025,2,2025,1,02,04
2025-02-04,Intragovernmental Holdings,null,7321503,7293893,7308698,7157362,IIIC,Debt Subject to Limit,Balance Transactions,2,2025,2,2025,1,02,04
2025-02-04,Debt Not Subject to Limit,Other Debt (-),476,476,476,476,IIIC,Debt Subject to Limit,Balance Transactions,4,2025,2,2025,1,02,04
2025-02-04,Debt Not Subject to Limit,Unamortized Discount (-),109941,108918,111247,104828,IIIC,Debt Subject to Limit,Balance Transactions,5,2025,2,2025,1,02,04
2025-02-04,Debt Not Subject to Limit,Federal Financing Bank (-),4514,4514,4514,4514,IIIC,Debt Subject to Limit,Balance Transactions,6,2025,2,2025,1,02,04
2025-02-04,Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,0,0,0,0,IIIC,Debt Subject to Limit,Balance Transactions,7,2025,2,2025,1,02,04
2025-02-04,Statutory Debt Limit,null,36103996,36103996,36103996,0,IIIC,Debt Subject to Limit,Balance Transactions,9,2025,2,2025,1,02,04
2025-02-05,Debt Held by the Public,null,28895706,28897398,28911509,28307312,IIIC,Debt Subject to Limit,Balance Transactions,1,2025,2,2025,1,02,05
2025-02-05,Intragovernmental Holdings,null,7322418,7321503,7308698,7157362,IIIC,Debt Subject to Limit,Balance Transactions,2,2025,2,2025,1,02,05
2025-02-05,Debt Not Subject to Limit,Other Debt (-),476,476,476,476,IIIC,Debt Subject to Limit,Balance Transactions,4,2025,2,2025,1,02,05
2025-02-05,Debt Not Subject to Limit,Unamortized Discount (-),109163,109941,111247,104828,IIIC,Debt Subject to Limit,Balance Transactions,5,2025,2,2025,1,02,05
2025-02-05,Debt Not Subject to Limit,Federal Financing Bank (-),4514,4514,4514,4514,IIIC,Debt Subject to Limit,Balance Transactions,6,2025,2,2025,1,02,05
2025-02-05,Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,0,0,0,0,IIIC,Debt Subject to Limit,Balance Transactions,7,2025,2,2025,1,02,05
2025-02-05,Statutory Debt Limit,null,36103996,36103996,36103996,0,IIIC,Debt Subject to Limit,Balance Transactions,9,2025,2,2025,1,02,05
2025-02-06,Debt Held by the Public,null,28892938,28895706,28911509,28307312,IIIC,Debt Subject to Limit,Balance Transactions,1,2025,2,2025,1,02,06
2025-02-06,Intragovernmental Holdings,null,7327423,7322418,7308698,7157362,IIIC,Debt Subject to Limit,Balance Transactions,2,2025,2,2025,1,02,06
2025-02-06,Debt Not Subject to Limit,Other Debt (-),476,476,476,476,IIIC,Debt Subject to Limit,Balance Transactions,4,2025,2,2025,1,02,06
2025-02-06,Debt Not Subject to Limit,Unamortized Discount (-),111401,109163,111247,104828,IIIC,Debt Subject to Limit,Balance Transactions,5,2025,2,2025,1,02,06
2025-02-06,Debt Not Subject to Limit,Federal Financing Bank (-),4514,4514,4514,4514,IIIC,Debt Subject to Limit,Balance Transactions,6,2025,2,2025,1,02,06
2025-02-06,Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,0,0,0,0,IIIC,Debt Subject to Limit,Balance Transactions,7,2025,2,2025,1,02,06
2025-02-06,Statutory Debt Limit,null,36103996,36103996,36103996,0,IIIC,Debt Subject to Limit,Balance Transactions,9,2025,2,2025,1,02,06
2025-02-07,Debt Held by the Public,null,28891247,28892938,28911509,28307312,IIIC,Debt Subject to Limit,Balance Transactions,1,2025,2,2025,1,02,07
2025-02-07,Intragovernmental Holdings,null,7328335,7327423,7308698,7157362,IIIC,Debt Subject to Limit,Balance Transactions,2,2025,2,2025,1,02,07
2025-02-07,Debt Not Subject to Limit,Other Debt (-),476,476,476,476,IIIC,Debt Subject to Limit,Balance Transactions,4,2025,2,2025,1,02,07
2025-02-07,Debt Not Subject to Limit,Unamortized Discount (-),110622,111401,111247,104828,IIIC,Debt Subject to Limit,Balance Transactions,5,2025,2,2025,1,02,07
2025-02-07,Debt Not Subject to Limit,Federal Financing Bank (-),4514,4514,4514,4514,IIIC,Debt Subject to Limit,Balance Transactions,6,2025,2,2025,1,02,07
2025-02-07,Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,0,0,0,0,IIIC,Debt Subject to Limit,Balance Transactions,7,2025,2,2025,1,02,07
2025-02-07,Statutory Debt Limit,null,36103996,36103996,36103996,0,IIIC,Debt Subject to Limit,Balance Transactions,9,2025,2,2025,1,02,07
2025-02-10,Debt Held by the Public,null,28882844,28891247,28911509,28307312,IIIC,Debt Subject to Limit,Balance Transactions,1,2025,2,2025,1,02,10
2025-02-10,Intragovernmental Holdings,null,7334400,7328335,7308698,7157362,IIIC,Debt Subject to Limit,Balance Transactions,2,2025,2,2025,1,02,10
2025-02-10,Debt Not Subject to Limit,Other Debt (-),476,476,476,476,IIIC,Debt Subject to Limit,Balance Transactions,4,2025,2,2025,1,02,10
2025-02-10,Debt Not Subject to Limit,Unamortized Discount (-),108285,110622,111247,104828,IIIC,Debt Subject to Limit,Balance Transactions,5,2025,2,2025,1,02,10
2025-02-10,Debt Not Subject to Limit,Federal Financing Bank (-),4514,4514,4514,4514,IIIC,Debt Subject to Limit,Balance Transactions,6,2025,2,2025,1,02,10
2025-02-10,Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,0,0,0,0,IIIC,Debt Subject to Limit,Balance Transactions,7,2025,2,2025,1,02,10
2025-02-10,Statutory Debt Limit,null,36103996,36103996,36103996,0,IIIC,Debt Subject to Limit,Balance Transactions,9,2025,2,2025,1,02,10
2025-02-11,Debt Held by the Public,null,28873691,28882844,28911509,28307312,IIIC,Debt Subject to Limit,Balance Transactions,1,2025,2,2025,1,02,11
2025-02-11,Intragovernmental Holdings,null,7344578,7334400,7308698,7157362,IIIC,Debt Subject to Limit,Balance Transactions,2,2025,2,2025,1,02,11
2025-02-11,Debt Not Subject to Limit,Other Debt (-),476,476,476,476,IIIC,Debt Subject to Limit,Balance Transactions,4,2025,2,2025,1,02,11
2025-02-11,Debt Not Subject to Limit,Unamortized Discount (-),109308,108285,111247,104828,IIIC,Debt Subject to Limit,Balance Transactions,5,2025,2,2025,1,02,11
2025-02-11,Debt Not Subject to Limit,Federal Financing Bank (-),4514,4514,4514,4514,IIIC,Debt Subject to Limit,Balance Transactions,6,2025,2,2025,1,02,11
2025-02-11,Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,0,0,0,0,IIIC,Debt Subject to Limit,Balance Transactions,7,2025,2,2025,1,02,11
2025-02-11,Statutory Debt Limit,null,36103996,36103996,36103996,0,IIIC,Debt Subject to Limit,Balance Transactions,9,2025,2,2025,1,02,11
2025-02-12,Debt Held by the Public,null,28896395,28873691,28911509,28307312,IIIC,Debt Subject to Limit,Balance Transactions,1,2025,2,2025,1,02,12
2025-02-12,Intragovernmental Holdings,null,7321093,7344578,7308698,7157362,IIIC,Debt Subject to Limit,Balance Transactions,2,2025,2,2025,1,02,12
2025-02-12,Debt Not Subject to Limit,Other Debt (-),476,476,476,476,IIIC,Debt Subject to Limit,Balance Transactions,4,2025,2,2025,1,02,12
2025-02-12,Debt Not Subject to Limit,Unamortized Discount (-),108528,109308,111247,104828,IIIC,Debt Subject to Limit,Balance Transactions,5,2025,2,2025,1,02,12
2025-02-12,Debt Not Subject to Limit,Federal Financing Bank (-),4514,4514,4514,4514,IIIC,Debt Subject to Limit,Balance Transactions,6,2025,2,2025,1,02,12
2025-02-12,Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,0,0,0,0,IIIC,Debt Subject to Limit,Balance Transactions,7,2025,2,2025,1,02,12
2025-02-12,Statutory Debt Limit,null,36103996,36103996,36103996,0,IIIC,Debt Subject to Limit,Balance Transactions,9,2025,2,2025,1,02,12
